Date,Close,High,Low,Open,Volume,MA_5,MA_20,MA_60,RSI,Volatility,Volume_MA,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,Williams_R,Price_Change,Price_Change_5,Price_Change_20,Volume_Change,HL_Spread,CO_Spread
2020-10-30,1877.4000244140625,1886.5999755859375,1862.800048828125,1862.800048828125,725,1886.139990234375,1899.8399963378906,1922.8733276367188,36.002488385890764,15.714512625996779,417.65,-7.37917611634407,-4.642654507764026,-2.736521608580044,1931.2690215898842,1899.8399963378906,1868.410971085897,0.03308597072656206,0.14300560160699366,27.153249030565696,15.395520136963347,-72.84675096943431,0.006325069137299355,-0.012933741107222674,-0.011998698738915126,2.0208333333333335,0.012677067459419294,0.00783765042046367
2020-11-02,1890.4000244140625,1894.699951171875,1872.9000244140625,1872.9000244140625,190,1883.6800048828125,1898.7349975585937,1920.878328450521,50.67809591190722,15.553623990522913,359.15,-7.022068118435527,-5.118537229898326,-1.903530888537201,1929.8422455396396,1898.7349975585937,1867.6277495775478,0.03276628705010846,0.3660284389411462,46.131351220346716,27.737166875760334,-53.868648779653284,0.0069244699216712835,-0.006464459490965413,-0.01155554279003268,-0.7379310344827585,0.011531912016648159,0.009343798265726908
2020-11-03,1908.5,1908.5,1891.5,1891.5,712,1883.6199951171875,1899.104998779297,1918.9466613769532,52.47591334513179,15.700173145336235,346.35,-5.21838648658877,-5.1385070812364155,-0.07987940535235438,1930.5053450699693,1899.104998779297,1867.7046524886246,0.0330685731550976,0.6496002804194219,72.55467324361314,48.61309116484184,-27.445326756386862,0.009574680148212389,-0.00015719238288436355,0.0038924961912019107,2.7473684210526317,0.008907518993974326,0.008987575997885276
2020-11-04,1894.5999755859375,1907.0,1885.300048828125,1893.800048828125,782,1887.3,1899.6549987792969,1918.3133280436198,47.268114913593,15.316404670918319,382.95,-4.854610599586977,-5.081727784906528,0.2271171853195515,1930.2878081211336,1899.6549987792969,1869.0221894374602,0.03225091857365797,0.4174900490361574,52.262666799726276,56.98289708789537,-47.737333200273724,-0.007283219499115812,0.009807070084704828,0.005839881154478199,0.098314606741573,0.011453579357913756,0.0004223924053162271
2020-11-05,1945.300048828125,1948.0,1901.699951171875,1901.699951171875,135,1903.2400146484374,1902.4900024414062,1918.486661783854,60.816713113080795,18.148169299718703,372.3,-0.46982776100821866,-4.159347780126867,3.689520019118648,1938.7863410408436,1902.4900024414062,1866.1936638419688,0.038156666844881615,1.0897295435107934,96.97314725355332,73.93016243229756,-3.026852746446685,0.02676030502244031,0.042720880298658725,0.030022277864636848,-0.8273657289002557,0.023800980653867137,0.02292690686003464
2020-11-06,1950.300048828125,1958.800048828125,1940.800048828125,1940.800048828125,304,1917.82001953125,1904.0300048828126,1918.3799967447917,60.70209102471698,20.783081806147973,358.5,3.369757945395122,-2.6535266350224687,6.023284580417591,1945.5961684951085,1904.0300048828126,1862.4638412705167,0.04366124851572827,1.056583046452055,91.5,80.2452713510932,-8.5,0.0025702975759509528,0.03883030971879031,0.01604587071014585,1.251851851851852,0.009229349099804229,0.00489488858253904
2020-11-09,1853.199951171875,1963.199951171875,1847.0999755859375,1955.5999755859375,745,1910.3800048828125,1900.5650024414062,1916.983329264323,40.40911932217072,23.180325255550247,390.95,-1.4062977717501326,-2.4040808623680014,0.9977830906178689,1946.9256529525067,1900.5650024414062,1854.2043519303058,0.04878617721735059,-0.010832470504165572,5.254071376976546,64.57573954350995,-94.74592862302346,-0.04978726104970077,-0.019678413437239417,-0.03604683944245779,1.450657894736842,0.06264838044730221,-0.05236245944592087
2020-11-10,1875.4000244140625,1885.300048828125,1871.199951171875,1879.300048828125,276,1903.760009765625,1899.9100036621094,1915.1566630045572,41.96605477448918,23.718029415012897,395.2,-3.361249650183481,-2.5955146199310977,-0.7657350302523835,1947.3460624921352,1899.9100036621094,1852.4739448320836,0.04993505875393252,0.24165244908022693,24.37558551179645,40.37655229625766,-75.62441448820356,0.01197931892246662,-0.017343450660695536,-0.00693670933859547,-0.6295302013422819,0.007518448049852906,-0.002075253718263051
2020-11-11,1860.699951171875,1878.800048828125,1855.5,1878.800048828125,222,1896.9800048828124,1897.8799987792968,1912.8449951171874,43.207808546138516,25.278898066356554,404.65,-6.02725762750174,-3.281863221445227,-2.745394406056513,1948.4377949120098,1897.8799987792968,1847.3222026465837,0.053278180037970246,0.13230153951108742,11.714021055819055,13.781225981530675,-88.28597894418094,-0.007838366775525851,-0.017892972052624634,-0.021353861365161153,-0.19565217391304346,0.012522195646563301,-0.009633860541753594
2020-11-12,1872.5999755859375,1878.5,1866.5999755859375,1869.0,220,1882.439990234375,1896.35,1911.4099955240886,45.23346700089495,25.859326746070092,402.95,-7.098033960325665,-4.045097369221315,-3.0529365911043502,1948.0686534921401,1896.35,1844.6313465078597,0.05454547261016186,0.2703920847661691,21.963828908064528,19.35114515856,-78.03617109193547,0.006395455864105282,-0.03737216440516877,-0.01607817169556769,-0.009009009009009028,0.006354813932078033,0.0019261506612827716
2020-11-13,1885.699951171875,1890.0999755859375,1876.800048828125,1877.0,240,1869.519970703125,1895.5949951171874,1910.6083272298176,47.350378501049086,25.942863102805994,412.3,-6.8110597521742875,-4.59828984581191,-2.212769906362378,1947.4807213227994,1895.5949951171874,1843.7092689115755,0.05474347246037577,0.40464579886479296,33.247186651960746,22.30834553861477,-66.75281334803925,0.006995608115309526,-0.03312315850838754,-0.007944074741348728,0.09090909090909083,0.007053045077265454,0.004635029926411827
2020-11-16,1887.300048828125,1887.300048828125,1871.0,1874.5999755859375,6,1876.339990234375,1894.6399963378906,1909.8199951171875,46.60133362458291,25.87564166090812,410.45,-6.380960381335626,-4.954823952916653,-1.4261364284189728,1946.391279659707,1894.6399963378906,1842.8887130160742,0.05462914687945499,0.42908439135584353,34.625393364041926,29.945469641355725,-65.37460663595807,0.0008485430862188448,0.018400657540858845,-0.010018870825291737,-0.975,0.008636702382456958,0.006774817778506521
2020-11-17,1884.5,1888.4000244140625,1884.5,1888.4000244140625,59,1878.1599853515625,1893.3449951171874,1909.0999959309895,51.44852263218083,25.692849991930636,396.95,-6.1946361535110555,-5.2027863930355345,-0.991849760475521,1944.7306951010487,1893.3449951171874,1841.9592951333261,0.05428033466312968,0.4139352473551459,32.21363676031,33.36207225877089,-67.78636323968999,-0.0014836267449171991,0.004852285095165554,-0.01355738279055263,8.833333333333334,0.002069527415262669,-0.002065253316903874
2020-11-18,1873.5,1873.5,1873.5,1873.5,152,1880.7199951171874,1890.7899963378907,1908.4616617838542,51.376788131161746,24.951234465088415,344.45,-6.8555543395834775,-5.533339982345123,-1.3222143572383542,1940.6924652680675,1890.7899963378907,1840.8875274077138,0.052784782050707545,0.32676211509612174,22.739043898007658,29.859358007453185,-77.26095610199233,-0.005837092066861227,0.00687915793197269,-0.0265509592820089,1.5762711864406778,0.0,0.0
2020-11-19,1861.0999755859375,1865.800048828125,1856.0,1865.800048828125,59,1878.4199951171875,1888.7899963378907,1907.1349955240885,47.165213713971276,25.673988050022203,302.45,-8.284417466321429,-6.083555479140385,-2.200861987181044,1940.137972437935,1888.7899963378907,1837.4420202378462,0.05437129188485881,0.2303689175791175,12.058572733839348,22.337084464052328,-87.94142726616066,-0.00661864126718037,-0.006141194141798256,-0.021040450535838695,-0.611842105263158,0.005265729384064718,-0.0025190658801512683
2020-11-20,1872.5999755859375,1872.5999755859375,1871.199951171875,1871.199951171875,1900,1875.8,1887.3199951171875,1906.3183288574219,46.8881086645872,25.719452078226396,383.1,-8.392108913810262,-6.545266166074361,-1.8468427477359004,1938.7588992736403,1887.3199951171875,1835.8810909607348,0.05450999755159039,0.35691744631185446,21.963828908064528,18.92048184663717,-78.03617109193547,0.006179141449066616,-0.006947009558862516,-0.015457426085206394,31.203389830508478,0.0007476366721752368,0.0007481960509809269
2020-11-23,1837.800048828125,1837.800048828125,1829.199951171875,1834.800048828125,843,1865.9,1884.075,1904.2049967447917,38.321795749684846,27.69514137029887,413.15,-11.156908452484004,-7.467594623356291,-3.6893138291277126,1939.4652827405978,1884.075,1828.6847172594023,0.058798384077701514,0.08228276800293083,6.417983325559702,13.48012832248785,-93.5820166744403,-0.018583748377398956,-0.026227944004312387,-0.03410937300112826,-0.5563157894736842,0.0046795611207725565,0.0016350555483776452
2020-11-24,1804.800048828125,1829.300048828125,1799.300048828125,1829.300048828125,1041,1849.960009765625,1878.875,1901.4916646321615,36.047263682535664,32.20476108855444,456.4,-15.828396254165,-9.139754949518034,-6.688641304646966,1943.2845221771088,1878.875,1814.4654778228912,0.06856179594396518,-0.07503105649649829,3.3557066974114225,10.579172977011874,-96.64429330258858,-0.0179562515634073,-0.042292359337689045,-0.05448449148136236,0.23487544483985756,0.016622339975821313,-0.013393100828754168
2020-11-25,1805.699951171875,1805.699951171875,1801.4000244140625,1801.4000244140625,205754,1836.4,1875.35,1898.7833312988282,24.338240375976227,36.13185318962272,10730.25,-19.236226153828056,-11.15904919038004,-8.077176963448016,1947.6137063792453,1875.35,1803.0862936207545,0.07706690098301158,0.018084164804693218,3.9047627559456246,4.559484259638907,-96.09523724405437,0.0004986160900950498,-0.036188977223445384,-0.037575952369024224,196.6503362151777,0.002381307456436439,0.0023869916173733415
2020-11-27,1781.9000244140625,1817.0,1770.699951171875,1806.0999755859375,71804,1820.560009765625,1871.1650024414062,1896.2416646321615,21.045404840412473,41.733651922539345,14308.45,-23.58553172029542,-13.644345696363118,-9.941186023932303,1954.632306286485,1871.1650024414062,1787.6976985963274,0.08921426355898555,-0.03473021120357394,5.818219866071429,4.359563106476149,-94.18178013392857,-0.013180443817571552,-0.04255545226523372,-0.04486489722727782,-0.6510201502765438,0.025983527803895578,-0.0133990097441998
2020-11-30,1775.699951171875,1787.199951171875,1762.300048828125,1785.0,3145,1801.1800048828125,1866.0799987792968,1893.7099975585938,30.615321858691658,46.819817904198445,14429.45,-27.218919045270013,-16.3592603661445,-10.859658679125513,1959.7196345876937,1866.0799987792968,1772.4403629709,0.10035972291611461,0.017404959837972463,10.485062615993131,6.7360150793367195,-89.51493738400687,-0.0034794731226440723,-0.0517462488931959,-0.05417069986132983,-0.9562002116873711,0.014022584348959003,-0.005210111388305322
2020-12-01,1814.0999755859375,1815.9000244140625,1774.9000244140625,1775.0,1859,1796.439990234375,1862.2649963378906,1891.8799967447917,35.81674661581252,47.831494752445906,14512.9,-26.69215315258839,-18.42583892343328,-8.26631422915511,1957.9279858427824,1862.2649963378906,1766.6020068329988,0.10273832101554967,0.24825676575009126,40.53204729606462,18.94510992604305,-59.46795270393539,0.02162528888324866,-0.012895893248724088,-0.040361853492767774,-0.40890302066772655,0.022600738962447416,0.0220281552596831
2020-12-02,1825.699951171875,1830.0,1807.800048828125,1811.300048828125,771,1800.619970703125,1858.1249938964843,1890.0916625976563,41.78403755868545,47.19819380736428,14515.85,-25.049906586143607,-19.750652455975345,-5.299254130168261,1952.521381511213,1858.1249938964843,1763.7286062817557,0.10160391569436841,0.32825061666051497,49.60871571068746,33.541941874248394,-50.39128428931253,0.006394341955817895,0.01158017607397599,-0.043384882802266156,-0.5852608929532006,0.012159693139951808,0.007950036965474853
2020-12-03,1836.800048828125,1842.0,1825.300048828125,1829.199951171875,1765,1806.839990234375,1855.2349975585937,1888.293330891927,41.56458190357139,46.61319436604966,14565.0,-22.592299286195612,-20.3189818220194,-2.2733174641762126,1948.461386290693,1855.2349975585937,1762.0086088264943,0.10050089487831046,0.40112805515054106,58.29424311109456,49.47833537261554,-41.70575688890544,0.006079913432174289,0.01722329207356199,-0.030507720628433432,1.2892347600518805,0.009091872129756061,0.004154875278331932
2020-12-04,1835.9000244140625,1847.5999755859375,1828.199951171875,1840.699951171875,1213,1817.639990234375,1849.7649963378906,1886.3216654459636,37.55002590940801,41.641778963947196,14618.9,-20.4811581994702,-20.35141709750956,-0.12974110196064004,1933.048554265785,1849.7649963378906,1766.4814384099961,0.09004771751306434,0.41676044906827736,58.3663678315139,55.42310888443196,-41.63363216848611,-0.0004899958569996032,0.03030473049000415,-0.05623812351208568,-0.31274787535410764,0.010567037505353333,-0.0026076638697994444
2020-12-07,1861.800048828125,1866.9000244140625,1820.800048828125,1836.5,1427,1834.860009765625,1845.3399963378906,1885.054998779297,44.31564992222985,34.48313894583037,14675.05,-16.527627981248997,-19.58665927425745,3.0590312930084522,1914.3062742295513,1845.3399963378906,1776.37371844623,0.07474641857709194,0.6193340643675995,78.9056457288451,65.18875222381784,-21.094354271154906,0.014107535306737917,0.04848797658603754,-0.045377633074037416,0.17642209398186326,0.02476097023144578,0.013776231324870677
2020-12-08,1870.800048828125,1875.800048828125,1861.800048828125,1863.0,121,1846.2000244140625,1846.2200012207031,1883.6833333333334,47.02821015794469,34.91613845723333,14643.85,-12.52383504935733,-18.174094429277428,5.650259379920097,1916.0522781351697,1846.2200012207031,1776.3877243062366,0.07564892252092828,0.6759934567043298,95.59471365638767,77.62224240558221,-4.405286343612335,0.004834031455560828,0.031255208646300714,0.009497139067546678,-0.9152067274001402,0.007483429353537618,0.004186821700550188
2020-12-09,1834.5999755859375,1867.0999755859375,1827.0,1867.0999755859375,215,1847.980029296875,1844.179998779297,1881.6549987792969,42.39342720539266,34.30813683868597,14640.8,-12.131993579084792,-16.965674259238902,4.83368068015411,1912.796272456669,1844.179998779297,1775.563725101925,0.07441385734883858,0.43019131847348674,63.70037599807269,79.40024512776847,-36.29962400192731,-0.019350049335771224,0.004874856028971086,-0.021755384609676742,0.7768595041322315,0.021857612623771186,-0.01740667367841445
2020-12-10,1833.5999755859375,1849.0999755859375,1828.0,1833.199951171875,177,1847.3400146484375,1842.825,1879.5449991861979,44.3716752960317,34.15616184170582,14638.55,-11.76651101791549,-15.92584161097422,4.15933059305873,1911.1373236834118,1842.825,1774.5126763165883,0.07413869866472585,0.4324790614881202,62.819318729350215,74.03813612793685,-37.18068127064978,-0.000545077953399975,-0.0017422001073166271,-0.01456439850437452,-0.17674418604651165,0.011507403941361245,0.00021821101064659312
2020-12-11,1839.800048828125,1846.0,1829.0999755859375,1838.5,109,1848.12001953125,1841.1850036621095,1877.875,43.138094141189825,33.43102391654426,14633.0,-10.851480255245406,-14.91096933982846,4.0594890845830545,1908.047051495198,1841.1850036621095,1774.3229558290209,0.07262936391519619,0.4896431916246283,68.28193832599119,64.93387768447135,-31.718061674008812,0.0033813663420267925,0.002124311978974669,-0.017515714613607902,-0.384180790960452,0.009185794089323513,0.0007071247365379386
2020-12-14,1828.699951171875,1835.699951171875,1822.699951171875,1835.5,258,1841.5,1838.3350036621093,1875.8183329264323,47.88664995974464,31.827561563053752,14633.9,-10.896390087287273,-14.108053489320223,3.2116634020329506,1901.990126788217,1838.3350036621093,1774.6798805360017,0.06925301753956871,0.42431832649866796,58.5021166024229,63.20112455258809,-41.49788339757709,-0.006033317404964933,-0.017778545916938948,-0.03022750250620576,1.3669724770642202,0.007108875347029613,-0.0037047392144511034
2020-12-15,1852.300048828125,1853.5999755859375,1833.199951171875,1833.5,961,1837.8,1836.5850036621093,1875.0033345540364,61.534703711784175,29.89725974446193,14681.65,-8.924771608759102,-13.071397113208,4.146625504448899,1896.3795231510333,1836.5850036621093,1776.7904841731854,0.06511489462202402,0.6314087419744769,79.29515418502203,68.6930697044787,-20.704845814977972,0.012905396339692787,-0.009888817360031887,-0.018545010912140003,2.7248062015503876,0.011013347663068284,0.01025363993898282
2020-12-16,1856.0999755859375,1864.699951171875,1850.5,1856.5,1090,1842.1,1835.1650024414062,1874.2950012207032,62.06894737365192,28.123539353997025,14733.2,-6.975221419316995,-11.852161974429801,4.876940555112807,1891.4120811494001,1835.1650024414062,1778.9179237334122,0.06129920593861135,0.6860983150184119,82.64310727560573,73.48012602101689,-17.356892724394275,0.0020514639408537594,0.01171917599809924,-0.015070323382362694,0.13423517169614985,0.0076504236617924255,-0.00021547234800026933
2020-12-17,1887.199951171875,1896.199951171875,1874.199951171875,1874.199951171875,414,1852.8199951171875,1835.85,1874.75,74.36365125586414,29.250654755226854,14746.3,-2.887396637235497,-10.059208906990941,7.171812269755444,1894.3513095104536,1835.85,1777.3486904895462,0.06373212355089324,0.9388786473463411,93.27856119200516,85.07227421754429,-6.721438807994836,0.01675554980604943,0.02923209876724031,0.00731249061749395,-0.620183486238532,0.01165748228550922,0.006936292998978862
2020-12-18,1885.699951171875,1889.5,1882.300048828125,1882.4000244140625,276,1861.9999755859376,1837.0799987792968,1875.0399983723958,76.0169812540998,30.842224724680662,14757.15,0.2285617724428448,-8.001654771104183,8.230216543547028,1898.7644482286582,1837.0799987792968,1775.3955493299354,0.06715488654859832,0.8941021831806388,91.34377053585176,89.08847966782088,-8.65622946414824,-0.0007948283376483234,0.02494831021065913,0.013217976416443067,-0.33333333333333337,0.0038181849489896656,0.0017530422412949517
2020-12-21,1879.199951171875,1908.0,1869.0999755859375,1884.800048828125,136,1872.0999755859375,1837.4099975585937,1875.398331705729,68.13366093900781,31.274554434714375,14668.95,2.148716520367998,-5.971580512809747,8.120297033177746,1899.9591064280223,1837.4099975585937,1774.860888689165,0.06808399753189437,0.8340571462058549,71.25742229282757,85.29325134022815,-28.74257770717243,-0.0034469958998304406,0.027615246540384275,0.003524498382988739,-0.5072463768115942,0.020700311528746223,-0.002971189256776528
2020-12-22,1866.5999755859375,1882.199951171875,1861.0,1882.199951171875,233,1874.9599609375,1838.8499938964844,1875.2949971516928,61.32962366576743,31.949209886358677,14638.45,2.623498215431482,-4.252564767161501,6.876062982592983,1902.7484136692017,1838.8499938964844,1774.9515741237672,0.06949824073177155,0.7171413767989729,52.52288119696168,71.70802467521366,-47.47711880303832,-0.006704968025398328,0.007720091983401733,0.01567087060215111,0.713235294117647,0.011357522473565983,-0.008288160658077167
2020-12-23,1874.699951171875,1878.800048828125,1864.5,1867.0,82,1878.6799560546874,1842.344989013672,1874.968328857422,60.67601414500695,31.85147199357702,14590.5,3.6117326558539844,-2.679705282558404,6.291437938412388,1906.0479330008259,1842.344989013672,1778.642045026518,0.06915419681658898,0.7539518594676538,61.81184922628097,61.86405090535673,-38.18815077371903,0.00433942767163864,0.010020998777323875,0.03872999803448396,-0.648068669527897,0.00762791337311661,0.004124237371116765
2020-12-24,1879.9000244140625,1879.9000244140625,1875.699951171875,1877.300048828125,46,1877.219970703125,1846.0549926757812,1874.8416625976563,62.10119062007322,31.679354423441996,4305.1,4.759651717405632,-1.1918338825655965,5.951485599971228,1909.4137015226652,1846.0549926757812,1782.6962838288973,0.06864227674501513,0.7670906048612274,67.77523931114227,60.703323244794966,-32.22476068885772,0.0027738162786727916,-0.0038681257665779123,0.04109213892044061,-0.4390243902439024,0.0022342003232308067,0.0013849547319622635
2020-12-28,1877.199951171875,1895.800048828125,1873.699951171875,1895.5,75,1875.519970703125,1850.8199890136718,1874.3216613769532,54.85493983470515,28.53261579877873,718.65,5.389387001039722,0.12441029415546759,5.264976706884255,1907.8852206112292,1850.8199890136718,1793.7547574161144,0.061664810123396446,0.7311386585113968,63.89210879564039,64.49306577768786,-36.10789120435961,-0.0014362855508920358,-0.0045076100228552685,0.053482196224308165,0.6304347826086956,0.011772905514116186,-0.00965447049756001
2020-12-29,1879.699951171875,1881.300048828125,1879.699951171875,1881.300048828125,343,1875.619970703125,1856.0199890136719,1873.9799947102865,52.92566809469618,23.076902614153543,578.55,6.020782028698477,1.30368464106407,4.717097387634407,1902.173794241979,1856.0199890136719,1809.8661837853647,0.04973416827567067,0.7565331508536122,66.82293947433949,66.16342919370739,-33.177060525660515,0.0013317707569933113,0.00026607067528305883,0.05856845348864548,3.5733333333333333,0.0008512516347369374,-0.0008505276217085691
2020-12-30,1891.0,1895.800048828125,1877.300048828125,1879.9000244140625,444,1880.4999755859376,1859.864990234375,1873.6216613769532,72.16976560063338,22.110914435227507,507.8,7.3482802353858006,2.5126037599284166,4.835676475457384,1904.08681910483,1859.864990234375,1815.64316136392,0.04755380535969156,0.8520321361745685,80.07035138484612,70.261799884942,-19.929648615153884,0.006011623728074289,0.013071908675238886,0.04239017995092831,0.29446064139941686,0.00978318350079323,0.005904556328412837
2020-12-31,1893.0999755859375,1901.300048828125,1892.699951171875,1897.0,127,1884.17998046875,1863.2349914550782,1873.4883280436197,73.18778804912486,21.763240856161215,475.6,8.472121266957856,3.7045072613343053,4.767614005623551,1906.7614731674007,1863.2349914550782,1819.7085097427557,0.04672140863813516,0.8430668291575288,82.53222053356002,76.47517046424854,-17.467779466439985,0.0011105106218600724,0.009814916996482959,0.03691736113089128,-0.7139639639639639,0.004542865018836718,-0.002055890571461518
2021-01-04,1944.699951171875,1945.0999755859375,1912.199951171875,1912.199951171875,154,1897.1399658203125,1868.6299865722656,1874.506660970052,80.19567771787102,27.48659809547522,395.05,13.372312465382038,5.638068302143853,7.734244163238185,1923.603182763216,1868.6299865722656,1813.6567903813152,0.05883796855020061,1.191882316023422,99.67318273343699,87.42525155061436,-0.3268172665630133,0.027256867704499754,0.03446987920435274,0.05874341217085122,0.21259842519685046,0.016917789499730777,0.016996130545910045
2021-01-05,1952.699951171875,1952.699951171875,1941.300048828125,1941.699951171875,113,1912.2399658203126,1874.4699829101562,1875.5749938964843,86.34230041586885,32.17480691697811,340.05,17.697279214693253,8.049910484653733,9.64736873003952,1938.8195967441125,1874.4699829101562,1810.1203690762,0.06865899632497935,1.1078511089715204,100.0,94.06846775566567,-0.0,0.004113745153939696,0.04021947686119831,0.06361998213660347,-0.26623376623376627,0.0058380204992111405,0.005665138938362318
2021-01-06,1906.9000244140625,1959.9000244140625,1901.5,1952.0,331,1917.67998046875,1876.7249816894532,1875.3649943033854,64.15975008499971,32.81417037866488,285.25,17.230552129848775,9.886038813692743,7.344513316156032,1942.353322446783,1876.7249816894532,1811.0966409321234,0.06993922007501635,0.7298933842940339,51.55394134154574,83.7423746916609,-48.44605865845426,-0.023454666821867143,0.0144704335525625,0.024223855625272295,1.9292035398230087,0.030625635149387136,-0.02310449568951716
2021-01-07,1912.300048828125,1926.699951171875,1912.0,1922.5999755859375,122,1921.939990234375,1878.799981689453,1875.1949951171875,64.45474953297436,33.7194257986874,285.3,17.099294370185817,11.328689924991359,5.770604445194458,1946.238833286828,1878.799981689453,1811.3611300920782,0.07178928279180902,0.7483736477207152,51.87061290637123,67.80818474930565,-48.12938709362877,0.002831834047367865,0.011263907365481218,0.022183022726558033,-0.6314199395770392,0.007687052657287367,-0.005357290590141333
2021-01-08,1834.0999755859375,1908.0,1834.0999755859375,1908.0,60,1910.139990234375,1878.7749816894532,1874.2883280436197,39.006221791789095,33.75408852722729,277.55,10.563410873454359,11.17563411468396,-0.6122232412296018,1946.2831587439077,1878.7749816894532,1811.2668046349986,0.07186403663279474,0.1691141128912489,0.0,34.47485141597232,-100.0,-0.040893202554750374,-0.031165813090108352,-0.0002725389766999875,-0.5081967213114754,0.040292255273845556,-0.03873166898011662
2021-01-11,1849.5999755859375,1849.5999755859375,1826.5,1826.5,20,1891.1199951171875,1879.5749816894531,1873.42666015625,42.935428896585236,32.80326617119053,269.7,6.558790913484472,10.252265474444064,-3.693474560959592,1945.1815140318342,1879.5749816894531,1813.968449347072,0.0698099655310487,0.2715547138882076,17.316320358560887,23.062311088310697,-82.68367964143911,0.008451011507727868,-0.04890213296330381,0.008726003606586596,-0.6666666666666667,0.01248917381641921,0.012647125970948535
2021-01-12,1842.9000244140625,1859.699951171875,1839.4000244140625,1849.0,176,1869.160009765625,1879.72998046875,1872.4216613769531,42.90185444659008,32.61220135975779,273.05,2.812055058545866,8.764223391264425,-5.952168332718559,1944.9543831882656,1879.72998046875,1814.5055777492344,0.06939762986942473,0.2176673567018522,12.293869124909751,9.87006316115687,-87.70613087509025,-0.00362237849281577,-0.05622979951011842,0.0016849524424744633,7.800000000000001,0.011015207818593808,-0.0032990673801717146
2021-01-13,1853.5999755859375,1858.5999755859375,1853.5999755859375,1858.0,189,1858.5,1880.9749816894532,1871.6349934895834,47.438928782712004,30.99683394477837,269.6,0.6980893946279139,7.150996591937123,-6.452907197309209,1942.96864957901,1880.9749816894532,1818.9813137998965,0.06591652573058178,0.2792112724134586,20.314820559418674,16.641670014296427,-79.68517944058132,0.005806039953402786,-0.027951150110505973,0.013616243822889507,0.07386363636363646,0.0026974536393266084,-0.0023681509225309473
2021-01-14,1850.300048828125,1850.699951171875,1836.699951171875,1836.699951171875,149,1846.1,1880.874981689453,1870.6999938964843,45.10042121611446,31.09727548469433,229.0,-1.2293489649532603,5.474927480559046,-6.704276445512306,1943.0695326588418,1880.874981689453,1818.6804307200644,0.06613363628615432,0.2541992635626823,17.841112797889483,16.81660082740596,-82.15888720211052,-0.001780279888474512,-0.03242169032939901,-0.001079738674771069,-0.21164021164021163,0.007566340393746844,0.0074046376750719085
2021-01-15,1829.300048828125,1829.4000244140625,1825.0,1829.4000244140625,31,1845.1400146484375,1879.5349853515625,1869.3483276367188,40.445621302566195,32.75429363365856,176.05,-4.400654241673465,3.4998111361125437,-7.900465377786008,1945.0435726188796,1879.5349853515625,1814.0263980842453,0.06970722841327043,0.11657747007696383,3.187581949523166,13.781171768943766,-96.81241805047684,-0.011349510590620282,-0.002617047501066061,-0.014438837945327965,-0.7919463087248322,0.0024053049235313894,-5.464938482742238e-05
2021-01-19,1839.5,1842.9000244140625,1802.0,1802.0,13,1843.12001953125,1877.1499877929687,1867.9299947102866,43.07749206519985,33.883946953140885,156.0,-6.021473904627328,1.595554127964569,-7.617028032591897,1944.9178816992505,1877.1499877929687,1809.3820938866868,0.07220296124121543,0.22221367949669582,23.749204687684816,14.925966478365813,-76.25079531231519,0.0055758765099303,-0.005460627010842156,-0.025275515263899484,-0.5806451612903225,0.022234316071792607,0.020810210876803552
2021-01-20,1865.9000244140625,1866.5999755859375,1844.4000244140625,1847.800048828125,16,1847.72001953125,1876.1599914550782,1867.343328857422,47.67050392978439,33.91023235467078,143.0,-5.116741223832378,0.25309505760517936,-5.369836281437557,1943.9804561644198,1876.1599914550782,1808.3395267457365,0.07229710154595365,0.4243593575701166,40.46866024953673,22.468482295581563,-59.531339750463275,0.01435173928462219,0.012480329749473329,-0.010500040977095892,0.23076923076923084,0.011897717391823454,0.009795418934757853
2021-01-21,1865.300048828125,1868.0,1865.300048828125,1865.300048828125,6,1850.0600341796876,1875.4649963378906,1866.7316630045573,45.49912904574711,33.98700211546063,136.5,-4.39745593685825,-0.677015141287507,-3.7204407955707435,1943.439000568812,1875.4649963378906,1807.4909921069693,0.07248762772288485,0.4252291546983663,40.08868843625557,34.768851124492365,-59.91131156374443,-0.0003215475524342981,0.006312081029505201,-0.007396712805937455,-0.625,0.0014474621246974419,0.0
2021-01-22,1855.699951171875,1855.699951171875,1852.699951171875,1854.9000244140625,8,1851.1400146484375,1874.9199951171875,1865.948329671224,43.61774061505965,34.22321298552608,125.25,-4.549619630340203,-1.4515360390980465,-3.0980835912421565,1943.3664210882396,1874.9199951171875,1806.4735691461353,0.07301263643174709,0.3595978995788535,34.00883018932105,38.18872629170445,-65.99116981067895,-0.005146677427195323,0.0029183928018430283,-0.005839507423459067,0.33333333333333326,0.0016166406633278721,0.0004312506050374256
2021-01-25,1854.9000244140625,1864.699951171875,1851.800048828125,1864.699951171875,26,1856.260009765625,1873.929998779297,1865.0499959309896,31.461604021166266,34.5150514738718,122.45,-4.6808005032130495,-2.0973889319210475,-2.583411571292002,1942.9601017270406,1873.929998779297,1804.8998958315533,0.07367415324234182,0.36216177035372304,33.50222687448252,35.866581833353045,-66.49777312551748,-0.00043106470812126485,0.013994410376984012,-0.01056165107671525,2.25,0.006954500066829694,-0.005255497943062482
